transaction_id,customer_id,transaction_date,order_value_gbp,discount_used,returned,channel
TXN-510-1,CUST-100510,2024-05-24,68.78,1,0,Organic Search
TXN-510-2,CUST-100510,2024-06-12,82.18,1,1,Organic Search
TXN-510-3,CUST-100510,2024-10-11,76.17,1,1,Organic Search
TXN-510-4,CUST-100510,2024-09-10,63.81,1,1,Organic Search
TXN-510-5,CUST-100510,2024-11-23,52.58,1,1,Organic Search
TXN-510-6,CUST-100510,2024-03-03,61.81,1,1,Organic Search
TXN-510-7,CUST-100510,2024-11-27,72.61,0,1,Organic Search
TXN-511-1,CUST-100511,2024-07-16,26.55,1,0,Email
TXN-511-2,CUST-100511,2024-06-21,25.72,1,0,Email
TXN-512-1,CUST-100512,2024-07-06,35.24,0,0,Organic Search
TXN-512-2,CUST-100512,2024-04-30,50.77,1,1,Organic Search
TXN-512-3,CUST-100512,2024-10-13,25.03,1,1,Organic Search
TXN-512-4,CUST-100512,2024-07-30,41.88,1,1,Organic Search
TXN-512-5,CUST-100512,2024-12-07,28.57,1,0,Organic Search
TXN-512-6,CUST-100512,2024-07-09,60.5,1,0,Organic Search
TXN-512-7,CUST-100512,2024-08-02,39.82,1,1,Organic Search
TXN-512-8,CUST-100512,2024-07-15,45.56,1,1,Organic Search
TXN-512-9,CUST-100512,2024-09-12,47.42,1,1,Organic Search
TXN-513-1,CUST-100513,2025-04-15,52.07,0,0,Direct
TXN-513-2,CUST-100513,2024-12-28,45.79,1,0,Direct
TXN-513-3,CUST-100513,2025-10-02,38.96,0,0,Direct
TXN-513-4,CUST-100513,2025-06-26,57.45,0,0,Direct
TXN-513-5,CUST-100513,2024-12-09,49.11,0,0,Direct
TXN-513-6,CUST-100513,2024-10-18,55.75,0,0,Direct
TXN-513-7,CUST-100513,2025-11-10,93.62,0,0,Direct
TXN-513-8,CUST-100513,2024-11-10,31.15,0,0,Direct
TXN-513-9,CUST-100513,2025-11-26,59.16,1,0,Direct
TXN-513-10,CUST-100513,2025-09-14,77.02,0,0,Direct
TXN-513-11,CUST-100513,2025-02-15,84.6,0,0,Direct
TXN-514-1,CUST-100514,2025-07-26,77.87,0,0,Direct
TXN-514-2,CUST-100514,2025-03-13,79.6,0,0,Direct
TXN-514-3,CUST-100514,2024-08-11,62.64,1,0,Direct
TXN-514-4,CUST-100514,2025-08-14,99.6,0,0,Direct
TXN-514-5,CUST-100514,2024-10-13,88.87,0,0,Direct
TXN-514-6,CUST-100514,2024-06-23,97.32,0,0,Direct
TXN-515-1,CUST-100515,2024-12-26,80.56,0,1,Paid Search
TXN-515-2,CUST-100515,2025-03-02,59.37,1,0,Paid Search
TXN-515-3,CUST-100515,2024-09-28,81.59,1,0,Paid Search
TXN-515-4,CUST-100515,2025-04-16,83.57,1,0,Paid Search
TXN-515-5,CUST-100515,2024-09-14,88.3,0,0,Paid Search
TXN-516-1,CUST-100516,2025-12-23,47.53,1,0,Paid Search
TXN-516-2,CUST-100516,2025-10-01,62.4,1,0,Paid Search
TXN-516-3,CUST-100516,2024-10-28,42.63,1,0,Paid Search
TXN-516-4,CUST-100516,2024-10-28,57.17,1,1,Paid Search
TXN-516-5,CUST-100516,2025-01-26,59.58,1,0,Paid Search
TXN-516-6,CUST-100516,2026-01-09,99.96,1,0,Paid Search
TXN-516-7,CUST-100516,2025-02-05,69.58,0,0,Paid Search
TXN-516-8,CUST-100516,2025-01-15,61.46,0,0,Paid Search
TXN-517-1,CUST-100517,2024-08-22,106.66,0,0,Organic Search
TXN-517-2,CUST-100517,2024-07-16,100.98,0,0,Organic Search
TXN-517-3,CUST-100517,2024-11-16,77.21,0,0,Organic Search
TXN-517-4,CUST-100517,2024-08-18,125.39,0,0,Organic Search
TXN-517-5,CUST-100517,2024-11-19,104.25,1,0,Organic Search
TXN-517-6,CUST-100517,2024-08-25,68.04,0,0,Organic Search
TXN-517-7,CUST-100517,2024-08-25,104.58,1,1,Organic Search
TXN-517-8,CUST-100517,2024-07-22,168.41,1,0,Organic Search
TXN-518-1,CUST-100518,2024-09-08,37.71,1,0,Email
TXN-518-2,CUST-100518,2025-06-11,26.13,1,0,Email
TXN-518-3,CUST-100518,2024-08-30,42.61,1,0,Email
TXN-518-4,CUST-100518,2025-05-25,30.53,0,0,Email
TXN-518-5,CUST-100518,2025-07-17,21.71,1,0,Email
TXN-518-6,CUST-100518,2025-08-18,38.72,1,0,Email
TXN-518-7,CUST-100518,2024-09-20,28.28,1,0,Email
TXN-518-8,CUST-100518,2025-02-27,53.12,1,0,Email
TXN-519-1,CUST-100519,2025-01-22,38.86,1,1,Paid Social
TXN-520-1,CUST-100520,2024-05-03,33.91,0,0,Organic Search
TXN-520-2,CUST-100520,2024-05-02,52.98,0,0,Organic Search
TXN-520-3,CUST-100520,2024-05-04,35.38,0,1,Organic Search
TXN-520-4,CUST-100520,2024-05-01,44.68,1,0,Organic Search
TXN-520-5,CUST-100520,2024-05-10,34.24,1,0,Organic Search
TXN-520-6,CUST-100520,2024-05-03,28.45,1,0,Organic Search
TXN-520-7,CUST-100520,2024-05-04,42.59,0,0,Organic Search
TXN-520-8,CUST-100520,2024-05-02,45.47,0,0,Organic Search
TXN-521-1,CUST-100521,2024-11-25,43.43,1,0,Email
TXN-521-2,CUST-100521,2024-11-23,17.28,1,0,Email
TXN-522-1,CUST-100522,2024-08-07,43.57,0,1,Organic Search
TXN-522-2,CUST-100522,2024-08-10,31.13,1,1,Organic Search
TXN-522-3,CUST-100522,2024-08-10,49.92,1,0,Organic Search
TXN-523-1,CUST-100523,2025-10-18,48.24,0,0,Display
TXN-523-2,CUST-100523,2025-10-22,44.03,0,0,Display
TXN-523-3,CUST-100523,2026-03-07,72.96,0,0,Display
TXN-523-4,CUST-100523,2024-10-18,56.52,0,1,Display
TXN-524-1,CUST-100524,2024-10-26,21.54,0,1,Paid Search
TXN-525-1,CUST-100525,2024-07-06,29.5,1,1,Paid Search
TXN-525-2,CUST-100525,2024-05-06,47.18,1,1,Paid Search
TXN-525-3,CUST-100525,2024-08-17,71.25,1,1,Paid Search
TXN-525-4,CUST-100525,2024-08-08,46.62,1,1,Paid Search
TXN-525-5,CUST-100525,2024-05-15,60.8,1,0,Paid Search
TXN-526-1,CUST-100526,2024-07-21,23.77,0,1,Email
TXN-526-2,CUST-100526,2024-05-31,53.48,1,0,Email
TXN-526-3,CUST-100526,2024-06-22,53.86,1,0,Email
TXN-527-1,CUST-100527,2025-02-07,103.69,0,1,Direct
TXN-527-2,CUST-100527,2024-07-22,74.73,1,0,Direct
TXN-527-3,CUST-100527,2024-09-23,87.75,1,1,Direct
TXN-527-4,CUST-100527,2024-12-27,79.28,1,0,Direct
TXN-527-5,CUST-100527,2024-09-12,94.29,1,1,Direct
TXN-527-6,CUST-100527,2025-01-13,69.58,1,1,Direct
TXN-527-7,CUST-100527,2024-11-29,86.42,0,0,Direct
TXN-527-8,CUST-100527,2024-05-12,34.41,0,0,Direct
TXN-528-1,CUST-100528,2025-01-03,84.38,0,0,Paid Search
TXN-528-2,CUST-100528,2025-02-02,76.96,0,0,Paid Search
TXN-528-3,CUST-100528,2025-07-13,96.34,0,1,Paid Search
TXN-528-4,CUST-100528,2024-11-12,78.91,0,0,Paid Search
TXN-528-5,CUST-100528,2024-11-15,60.1,0,0,Paid Search
TXN-528-6,CUST-100528,2024-10-26,84.41,0,1,Paid Search
TXN-528-7,CUST-100528,2025-08-07,52.88,0,0,Paid Search
TXN-528-8,CUST-100528,2025-06-25,120.04,0,0,Paid Search
TXN-528-9,CUST-100528,2025-06-17,69.35,0,0,Paid Search
TXN-528-10,CUST-100528,2025-05-09,101.14,0,0,Paid Search
TXN-528-11,CUST-100528,2025-01-17,84.77,0,1,Paid Search
TXN-528-12,CUST-100528,2024-10-20,96.89,0,0,Paid Search
TXN-528-13,CUST-100528,2024-10-30,76.56,0,0,Paid Search
TXN-528-14,CUST-100528,2025-08-11,108.89,0,0,Paid Search
TXN-528-15,CUST-100528,2024-10-24,54.91,1,0,Paid Search
TXN-528-16,CUST-100528,2025-01-28,96.63,0,1,Paid Search
TXN-529-1,CUST-100529,2026-02-04,28.62,1,1,Direct
TXN-529-2,CUST-100529,2024-12-29,49.52,0,1,Direct
TXN-529-3,CUST-100529,2025-04-22,51.55,1,1,Direct
TXN-529-4,CUST-100529,2025-09-23,26.36,0,0,Direct
TXN-529-5,CUST-100529,2026-03-22,45.53,0,1,Direct
TXN-530-1,CUST-100530,2024-05-03,44.25,1,0,Organic Search
TXN-530-2,CUST-100530,2024-05-04,33.39,0,0,Organic Search
TXN-530-3,CUST-100530,2024-05-24,62.5,1,0,Organic Search
TXN-531-1,CUST-100531,2024-03-31,38.43,0,1,Organic Search
TXN-531-2,CUST-100531,2024-06-24,48.86,0,0,Organic Search
TXN-532-1,CUST-100532,2024-07-03,106.53,0,1,Paid Search
TXN-532-2,CUST-100532,2024-08-07,81.97,0,0,Paid Search
TXN-532-3,CUST-100532,2024-06-02,83.83,1,0,Paid Search
TXN-532-4,CUST-100532,2024-04-15,80.11,1,0,Paid Search
TXN-532-5,CUST-100532,2025-02-13,119.22,0,0,Paid Search
TXN-532-6,CUST-100532,2024-06-08,79.01,1,0,Paid Search
TXN-532-7,CUST-100532,2024-06-23,113.46,1,0,Paid Search
TXN-532-8,CUST-100532,2024-07-31,57.94,0,0,Paid Search
TXN-532-9,CUST-100532,2025-01-23,109.62,1,0,Paid Search
TXN-532-10,CUST-100532,2024-06-14,151.95,0,0,Paid Search
TXN-532-11,CUST-100532,2025-01-24,75.1,0,1,Paid Search
TXN-532-12,CUST-100532,2024-06-07,121.12,0,0,Paid Search
TXN-533-1,CUST-100533,2025-04-18,44.96,0,0,Affiliate
TXN-533-2,CUST-100533,2024-05-25,45.11,0,0,Affiliate
TXN-533-3,CUST-100533,2024-05-06,41.49,0,0,Affiliate
TXN-533-4,CUST-100533,2025-01-04,35.56,1,1,Affiliate
TXN-533-5,CUST-100533,2024-08-20,44.86,0,0,Affiliate
TXN-533-6,CUST-100533,2025-02-18,38.72,1,0,Affiliate
TXN-534-1,CUST-100534,2024-11-05,93.38,1,1,Direct
TXN-534-2,CUST-100534,2024-05-09,73.89,0,0,Direct
TXN-534-3,CUST-100534,2024-12-08,88.86,0,1,Direct
TXN-534-4,CUST-100534,2024-06-10,87.12,1,0,Direct
TXN-534-5,CUST-100534,2024-08-21,66.92,0,0,Direct
TXN-535-1,CUST-100535,2024-11-09,53.04,0,0,Paid Search
TXN-535-2,CUST-100535,2024-11-07,80.58,0,0,Paid Search
TXN-535-3,CUST-100535,2024-11-06,68.33,0,0,Paid Search
TXN-535-4,CUST-100535,2024-11-07,66.96,1,0,Paid Search
TXN-535-5,CUST-100535,2024-11-08,71.41,0,0,Paid Search
TXN-535-6,CUST-100535,2024-11-06,60.15,0,0,Paid Search
TXN-536-1,CUST-100536,2024-12-04,48.21,0,0,Organic Search
TXN-537-1,CUST-100537,2025-03-13,105.57,0,1,Direct
TXN-537-2,CUST-100537,2025-04-07,57.98,0,1,Direct
TXN-537-3,CUST-100537,2026-02-06,64.58,0,0,Direct
TXN-537-4,CUST-100537,2025-01-13,101.47,0,0,Direct
TXN-537-5,CUST-100537,2026-02-24,75.32,0,1,Direct
TXN-537-6,CUST-100537,2025-07-11,75.71,0,1,Direct
TXN-537-7,CUST-100537,2026-02-19,63.24,0,0,Direct
TXN-537-8,CUST-100537,2025-04-03,75.38,1,0,Direct
TXN-537-9,CUST-100537,2026-03-29,73.96,1,0,Direct
TXN-538-1,CUST-100538,2025-01-29,42.02,1,0,Referral
TXN-538-2,CUST-100538,2025-07-24,71.26,1,0,Referral
TXN-538-3,CUST-100538,2024-12-03,44.23,1,0,Referral
TXN-538-4,CUST-100538,2026-01-09,69.64,0,0,Referral
TXN-538-5,CUST-100538,2025-09-26,38.65,1,1,Referral
TXN-538-6,CUST-100538,2025-03-15,53.04,1,0,Referral
TXN-538-7,CUST-100538,2025-09-08,42.87,0,0,Referral
TXN-538-8,CUST-100538,2024-12-16,59.33,0,1,Referral
TXN-538-9,CUST-100538,2025-01-26,38.48,0,1,Referral
TXN-538-10,CUST-100538,2025-06-16,38.97,0,0,Referral
TXN-538-11,CUST-100538,2025-07-27,57.5,0,1,Referral
TXN-538-12,CUST-100538,2025-10-29,40.74,1,0,Referral
TXN-538-13,CUST-100538,2025-12-10,56.37,0,0,Referral
TXN-539-1,CUST-100539,2026-01-26,23.54,0,0,Email
TXN-539-2,CUST-100539,2025-01-02,37.54,0,0,Email
TXN-539-3,CUST-100539,2026-06-19,39.05,0,0,Email
TXN-539-4,CUST-100539,2025-02-20,43.47,1,0,Email
TXN-539-5,CUST-100539,2025-03-29,42.41,1,1,Email
TXN-539-6,CUST-100539,2026-05-28,38.79,1,0,Email
TXN-540-1,CUST-100540,2025-01-04,57.54,0,0,Organic Search
TXN-540-2,CUST-100540,2024-10-12,32.81,0,0,Organic Search
TXN-540-3,CUST-100540,2024-07-08,42.58,1,0,Organic Search
TXN-540-4,CUST-100540,2024-10-18,57.32,1,0,Organic Search
TXN-540-5,CUST-100540,2024-07-11,38.05,1,0,Organic Search
TXN-540-6,CUST-100540,2025-02-26,54.33,0,0,Organic Search
TXN-540-7,CUST-100540,2024-10-27,48.81,1,0,Organic Search
TXN-540-8,CUST-100540,2024-09-08,22.04,0,0,Organic Search
TXN-541-1,CUST-100541,2024-04-23,43.75,0,0,Organic Search
TXN-541-2,CUST-100541,2024-02-23,105.93,0,0,Organic Search
TXN-541-3,CUST-100541,2024-11-02,90.58,1,0,Organic Search
TXN-541-4,CUST-100541,2024-09-27,97.41,0,0,Organic Search
TXN-541-5,CUST-100541,2024-03-13,76.45,1,0,Organic Search
TXN-541-6,CUST-100541,2024-01-05,70.08,0,1,Organic Search
TXN-541-7,CUST-100541,2024-06-16,116.27,1,1,Organic Search
TXN-542-1,CUST-100542,2024-06-30,72.36,1,0,Organic Search
TXN-542-2,CUST-100542,2024-05-12,72.35,0,0,Organic Search
TXN-542-3,CUST-100542,2024-11-25,35.38,1,0,Organic Search
TXN-542-4,CUST-100542,2025-02-01,54.73,0,0,Organic Search
TXN-542-5,CUST-100542,2024-08-01,55.47,1,0,Organic Search
TXN-542-6,CUST-100542,2024-03-18,38.05,1,1,Organic Search
TXN-543-1,CUST-100543,2024-11-22,125.68,0,0,Email
TXN-543-2,CUST-100543,2025-03-01,114.25,0,0,Email
TXN-543-3,CUST-100543,2025-04-22,82.89,0,0,Email
TXN-543-4,CUST-100543,2025-05-21,125.97,0,1,Email
TXN-543-5,CUST-100543,2024-10-30,82.44,0,0,Email
TXN-543-6,CUST-100543,2025-03-03,110.85,0,0,Email
TXN-543-7,CUST-100543,2025-02-10,90.69,1,0,Email
TXN-543-8,CUST-100543,2025-03-04,78.03,0,0,Email
TXN-543-9,CUST-100543,2024-11-03,120.6,1,0,Email
TXN-543-10,CUST-100543,2025-06-20,80.37,0,0,Email
TXN-543-11,CUST-100543,2025-06-24,139.11,0,0,Email
TXN-543-12,CUST-100543,2024-12-17,140.29,0,0,Email
TXN-543-13,CUST-100543,2025-03-20,89.51,0,1,Email
TXN-544-1,CUST-100544,2024-11-18,47.74,1,0,Email
TXN-544-2,CUST-100544,2024-10-18,33.6,0,0,Email
TXN-544-3,CUST-100544,2024-10-09,42.33,1,0,Email
TXN-545-1,CUST-100545,2024-05-06,22.46,0,0,Paid Search
TXN-545-2,CUST-100545,2024-06-20,28.67,0,0,Paid Search
TXN-545-3,CUST-100545,2024-07-04,24.99,0,0,Paid Search
TXN-546-1,CUST-100546,2024-07-08,31.01,1,1,Direct
TXN-546-2,CUST-100546,2024-10-20,27.37,0,0,Direct
TXN-546-3,CUST-100546,2025-01-03,44.48,0,0,Direct
TXN-546-4,CUST-100546,2024-11-05,27.71,0,0,Direct
TXN-546-5,CUST-100546,2024-06-29,33.07,0,1,Direct
TXN-547-1,CUST-100547,2024-09-15,75.11,0,0,Direct
TXN-547-2,CUST-100547,2024-11-19,124.68,0,0,Direct
TXN-547-3,CUST-100547,2024-10-22,119.71,0,0,Direct
TXN-547-4,CUST-100547,2024-11-26,104.4,0,0,Direct
TXN-547-5,CUST-100547,2024-11-01,45.54,0,0,Direct
TXN-547-6,CUST-100547,2024-09-10,82.76,0,0,Direct
TXN-547-7,CUST-100547,2024-12-07,77.69,0,0,Direct
TXN-547-8,CUST-100547,2025-02-28,70.96,0,1,Direct
TXN-547-9,CUST-100547,2024-11-27,99.65,0,1,Direct
TXN-547-10,CUST-100547,2025-02-20,140.15,0,1,Direct
TXN-547-11,CUST-100547,2024-08-25,69.62,0,0,Direct
TXN-547-12,CUST-100547,2024-09-02,127.65,0,0,Direct
TXN-547-13,CUST-100547,2024-09-25,73.91,0,0,Direct
TXN-547-14,CUST-100547,2025-01-21,63.8,0,1,Direct
TXN-547-15,CUST-100547,2024-12-21,105.79,1,0,Direct
TXN-548-1,CUST-100548,2024-11-28,45.56,0,0,Referral
TXN-548-2,CUST-100548,2024-10-25,33.74,0,1,Referral
TXN-548-3,CUST-100548,2025-02-16,78.08,0,0,Referral
TXN-548-4,CUST-100548,2024-11-13,58.89,0,0,Referral
TXN-548-5,CUST-100548,2024-10-05,90.47,1,0,Referral
TXN-548-6,CUST-100548,2025-05-16,78.53,0,0,Referral
TXN-548-7,CUST-100548,2024-11-22,70.37,1,0,Referral
TXN-548-8,CUST-100548,2025-01-27,105.01,1,1,Referral
TXN-549-1,CUST-100549,2025-02-23,65.27,0,0,Display
TXN-549-2,CUST-100549,2025-07-13,52.82,0,0,Display
TXN-549-3,CUST-100549,2025-03-05,45.35,0,0,Display
TXN-549-4,CUST-100549,2025-11-06,58.07,0,0,Display
TXN-549-5,CUST-100549,2024-10-04,49.4,0,0,Display
TXN-550-1,CUST-100550,2025-02-14,39.56,1,0,Paid Social
TXN-550-2,CUST-100550,2025-05-12,29.67,1,0,Paid Social
TXN-550-3,CUST-100550,2025-08-13,42.7,1,0,Paid Social
TXN-550-4,CUST-100550,2025-05-25,55.38,1,1,Paid Social
TXN-550-5,CUST-100550,2025-02-24,25.66,1,1,Paid Social
TXN-550-6,CUST-100550,2025-05-04,36.93,1,1,Paid Social
TXN-550-7,CUST-100550,2025-09-02,44.52,1,0,Paid Social
TXN-550-8,CUST-100550,2024-12-20,46.74,1,1,Paid Social
TXN-551-1,CUST-100551,2024-04-22,84.54,1,1,Paid Search
TXN-551-2,CUST-100551,2024-03-24,96.81,0,0,Paid Search
TXN-551-3,CUST-100551,2024-04-26,93.71,0,0,Paid Search
TXN-551-4,CUST-100551,2024-02-19,51.71,1,0,Paid Search
TXN-551-5,CUST-100551,2024-02-24,137.0,1,0,Paid Search
TXN-551-6,CUST-100551,2024-05-11,61.8,0,0,Paid Search
TXN-552-1,CUST-100552,2024-10-13,76.98,0,0,Paid Social
TXN-552-2,CUST-100552,2024-06-21,90.11,0,0,Paid Social
TXN-552-3,CUST-100552,2024-08-29,80.41,0,0,Paid Social
TXN-552-4,CUST-100552,2024-08-06,66.76,1,0,Paid Social
TXN-552-5,CUST-100552,2024-09-10,106.35,0,0,Paid Social
TXN-552-6,CUST-100552,2024-08-14,76.32,0,0,Paid Social
TXN-552-7,CUST-100552,2024-08-11,72.4,1,0,Paid Social
TXN-552-8,CUST-100552,2024-11-14,85.47,0,0,Paid Social
TXN-553-1,CUST-100553,2026-02-23,52.33,1,1,Paid Search
TXN-553-2,CUST-100553,2024-12-02,44.13,1,0,Paid Search
TXN-554-1,CUST-100554,2024-09-17,90.25,1,0,Paid Search
TXN-554-2,CUST-100554,2024-09-28,75.09,1,0,Paid Search
TXN-554-3,CUST-100554,2024-09-03,105.82,1,0,Paid Search
TXN-554-4,CUST-100554,2024-05-11,96.45,0,0,Paid Search
TXN-554-5,CUST-100554,2024-03-24,126.04,0,0,Paid Search
TXN-554-6,CUST-100554,2024-07-08,152.74,1,0,Paid Search
TXN-554-7,CUST-100554,2024-08-02,117.14,0,0,Paid Search
TXN-554-8,CUST-100554,2024-01-29,109.24,0,0,Paid Search
TXN-554-9,CUST-100554,2024-01-18,236.1,0,0,Paid Search
TXN-554-10,CUST-100554,2024-12-13,86.81,0,0,Paid Search
TXN-555-1,CUST-100555,2025-06-08,45.5,0,0,Direct
TXN-555-2,CUST-100555,2025-05-21,64.04,0,0,Direct
TXN-555-3,CUST-100555,2026-03-12,30.96,0,0,Direct
TXN-555-4,CUST-100555,2026-03-30,49.9,0,1,Direct
TXN-556-1,CUST-100556,2026-04-30,31.98,1,1,Paid Search
TXN-556-2,CUST-100556,2025-10-22,25.4,1,0,Paid Search
TXN-556-3,CUST-100556,2025-10-09,24.31,1,0,Paid Search
TXN-557-1,CUST-100557,2025-06-24,63.38,1,0,Organic Search
TXN-557-2,CUST-100557,2025-09-30,53.69,1,0,Organic Search
TXN-557-3,CUST-100557,2025-05-23,61.16,1,0,Organic Search
TXN-557-4,CUST-100557,2025-07-25,46.44,1,0,Organic Search
TXN-557-5,CUST-100557,2025-07-22,64.76,1,0,Organic Search
TXN-557-6,CUST-100557,2025-10-09,61.11,1,0,Organic Search
TXN-557-7,CUST-100557,2025-01-04,75.35,0,0,Organic Search
TXN-557-8,CUST-100557,2025-05-22,50.64,0,0,Organic Search
TXN-558-1,CUST-100558,2025-02-14,27.0,0,0,Organic Search
TXN-558-2,CUST-100558,2025-01-13,46.79,0,1,Organic Search
TXN-558-3,CUST-100558,2025-02-22,64.13,1,0,Organic Search
TXN-558-4,CUST-100558,2025-04-24,49.03,1,0,Organic Search
TXN-558-5,CUST-100558,2025-05-07,29.99,0,0,Organic Search
TXN-558-6,CUST-100558,2025-01-09,23.21,1,0,Organic Search
TXN-558-7,CUST-100558,2025-02-14,43.36,1,0,Organic Search
TXN-558-8,CUST-100558,2025-03-31,44.49,1,0,Organic Search
TXN-558-9,CUST-100558,2025-05-08,34.27,1,0,Organic Search
TXN-559-1,CUST-100559,2024-05-12,29.91,0,0,Paid Social
TXN-559-2,CUST-100559,2024-05-02,35.5,0,1,Paid Social
TXN-559-3,CUST-100559,2024-05-08,19.94,0,0,Paid Social
TXN-559-4,CUST-100559,2024-04-29,32.91,0,1,Paid Social
TXN-559-5,CUST-100559,2024-05-05,31.57,0,0,Paid Social
TXN-559-6,CUST-100559,2024-05-01,28.21,0,0,Paid Social
TXN-560-1,CUST-100560,2026-01-16,70.32,1,1,Direct
TXN-560-2,CUST-100560,2025-01-07,40.17,1,1,Direct
TXN-560-3,CUST-100560,2024-11-10,38.82,1,0,Direct
TXN-560-4,CUST-100560,2025-06-24,83.71,1,0,Direct
TXN-560-5,CUST-100560,2025-04-23,72.14,1,0,Direct
TXN-560-6,CUST-100560,2024-11-29,81.45,1,1,Direct
TXN-561-1,CUST-100561,2024-04-12,77.74,0,0,Affiliate
TXN-561-2,CUST-100561,2024-06-09,83.52,1,0,Affiliate
TXN-561-3,CUST-100561,2024-06-13,45.46,0,0,Affiliate
TXN-561-4,CUST-100561,2024-05-31,61.29,1,1,Affiliate
TXN-561-5,CUST-100561,2024-07-08,72.45,1,0,Affiliate
TXN-562-1,CUST-100562,2025-02-08,106.05,1,0,Paid Social
TXN-562-2,CUST-100562,2025-02-13,55.75,0,0,Paid Social
TXN-562-3,CUST-100562,2024-05-30,63.67,0,0,Paid Social
TXN-562-4,CUST-100562,2024-10-27,68.14,0,0,Paid Social
TXN-562-5,CUST-100562,2024-07-12,60.8,1,0,Paid Social
TXN-563-1,CUST-100563,2024-09-02,58.92,1,0,Direct
TXN-563-2,CUST-100563,2024-10-03,47.65,1,1,Direct
TXN-563-3,CUST-100563,2024-08-07,39.89,1,1,Direct
TXN-563-4,CUST-100563,2024-07-26,26.25,1,1,Direct
TXN-563-5,CUST-100563,2024-09-27,46.82,1,0,Direct
TXN-563-6,CUST-100563,2024-09-25,36.47,1,1,Direct
TXN-563-7,CUST-100563,2024-07-04,29.59,0,0,Direct
TXN-563-8,CUST-100563,2024-09-28,29.33,0,0,Direct
TXN-564-1,CUST-100564,2024-07-13,42.85,0,0,Organic Search
TXN-564-2,CUST-100564,2025-02-07,52.6,1,0,Organic Search
TXN-564-3,CUST-100564,2025-05-29,60.5,1,0,Organic Search
TXN-564-4,CUST-100564,2025-03-28,34.69,1,0,Organic Search
TXN-565-1,CUST-100565,2024-12-16,44.1,0,0,Organic Search
TXN-565-2,CUST-100565,2024-09-19,30.02,0,0,Organic Search
TXN-565-3,CUST-100565,2024-12-30,39.68,1,0,Organic Search
TXN-565-4,CUST-100565,2024-11-21,26.93,0,0,Organic Search
TXN-565-5,CUST-100565,2024-12-02,48.76,0,0,Organic Search
TXN-565-6,CUST-100565,2024-11-02,39.33,1,0,Organic Search
TXN-565-7,CUST-100565,2024-10-02,41.27,1,0,Organic Search
TXN-565-8,CUST-100565,2024-10-05,44.36,0,0,Organic Search
TXN-566-1,CUST-100566,2025-01-15,85.75,1,0,Paid Social
TXN-566-2,CUST-100566,2025-03-12,101.72,0,0,Paid Social
TXN-566-3,CUST-100566,2024-10-24,118.58,0,0,Paid Social
TXN-566-4,CUST-100566,2024-10-26,108.35,1,0,Paid Social
TXN-566-5,CUST-100566,2024-10-28,90.29,1,0,Paid Social
TXN-566-6,CUST-100566,2024-11-13,93.85,1,0,Paid Social
TXN-566-7,CUST-100566,2024-12-09,93.24,1,0,Paid Social
TXN-566-8,CUST-100566,2024-12-06,86.96,1,0,Paid Social
TXN-567-1,CUST-100567,2025-01-27,59.32,0,0,Email
TXN-567-2,CUST-100567,2025-01-13,35.63,0,0,Email
TXN-567-3,CUST-100567,2025-02-05,56.79,0,0,Email
TXN-567-4,CUST-100567,2025-05-05,28.45,0,0,Email
TXN-567-5,CUST-100567,2025-04-18,25.42,0,0,Email
TXN-567-6,CUST-100567,2025-04-22,66.38,0,0,Email
TXN-568-1,CUST-100568,2024-02-08,37.73,0,0,Paid Search
TXN-568-2,CUST-100568,2024-03-30,51.79,0,1,Paid Search
TXN-568-3,CUST-100568,2024-02-18,64.16,0,0,Paid Search
TXN-569-1,CUST-100569,2024-08-25,25.76,0,0,Paid Social
TXN-569-2,CUST-100569,2024-08-25,63.86,1,0,Paid Social
TXN-569-3,CUST-100569,2024-09-26,62.16,0,0,Paid Social
TXN-569-4,CUST-100569,2024-11-01,76.82,1,1,Paid Social
TXN-569-5,CUST-100569,2024-08-20,48.1,1,0,Paid Social
TXN-569-6,CUST-100569,2024-06-10,42.18,0,1,Paid Social
TXN-569-7,CUST-100569,2024-08-13,69.3,0,0,Paid Social
TXN-569-8,CUST-100569,2024-09-26,36.6,0,1,Paid Social
TXN-570-1,CUST-100570,2025-03-31,93.43,0,1,Paid Search
TXN-570-2,CUST-100570,2025-04-07,97.48,0,1,Paid Search
TXN-570-3,CUST-100570,2025-05-18,75.35,1,0,Paid Search
TXN-570-4,CUST-100570,2025-01-11,87.79,0,0,Paid Search
TXN-570-5,CUST-100570,2025-03-14,81.98,1,1,Paid Search
TXN-570-6,CUST-100570,2024-12-10,126.88,1,0,Paid Search
TXN-570-7,CUST-100570,2025-08-14,79.41,1,0,Paid Search
TXN-570-8,CUST-100570,2025-10-25,99.13,1,0,Paid Search
TXN-570-9,CUST-100570,2025-03-19,125.55,1,0,Paid Search
TXN-570-10,CUST-100570,2024-12-12,96.52,0,0,Paid Search
TXN-570-11,CUST-100570,2025-10-11,71.42,1,0,Paid Search
TXN-570-12,CUST-100570,2025-08-30,90.05,1,0,Paid Search
TXN-570-13,CUST-100570,2025-09-08,94.17,0,0,Paid Search
TXN-570-14,CUST-100570,2025-09-28,62.68,1,0,Paid Search
TXN-570-15,CUST-100570,2025-02-12,73.66,1,1,Paid Search
TXN-570-16,CUST-100570,2025-07-12,72.06,0,0,Paid Search
